Waybill,Bag,Location,Arrival,Inbound Edge Code,Inbound Edge Name
1660257077520,BAGL2542395102,bhiwandi_mega_r,12/15/20 08:23:00,,
1660257077520,BAGL2542395102,bhiwandi_mega_gw,12/15/20 07:53:00,thanos::sroute:bbd9d622-a78e-40e4-a6ca-6fa907ce9c99,bhiwandi_mega_gw--bhiwandi_mega_r
1660257077520,BAGL2542395102,indore_manglaya_h,12/14/20 17:53:00,thanos::sroute:64cdaca7-78db-41de-9699-c99089333a0d,bhiwandi-indore-bhopal-indore-bhiwandi
1660257077520,BAGL2542395102,kanpur_sachendi_h,12/13/20 23:53:00,thanos::sroute:5b951c64-dc62-4c9d-a011-a6b737d6d709,surat-indore-kanpur-indore-surat
1660257087316,BAG318447522,pathankot_abrolngrrd_i,12/09/20 19:39:00,,
1660257087316,BAG318447522,chandigarh_rajpura_gw,12/09/20 12:39:00,thanos::sroute:06cfe413-4660-4a07-9363-13c6666d92ad,chandigarh-pathankot-ludhiana-chandigarh
1660257087316,BAG318447522,bhiwandi_mega_gw,12/07/20 21:39:00,thanos::sroute:88f35b5c-5bb8-48c6-9eae-1195345374aa,chandigarh-jaipur-bhiwandi-chandigarh
1660257074370,BAG318547711,pathankot_abrolngrrd_i,12/10/20 02:49:00,,
1660257074370,BAG318547711,chandigarh_rajpura_gw,12/09/20 19:49:00,thanos::sroute:06cfe413-4660-4a07-9363-13c6666d92ad,chandigarh-pathankot-ludhiana-chandigarh
1660257074370,BAG318547711,bhiwandi_mega_gw,12/08/20 04:49:00,thanos::sroute:88f35b5c-5bb8-48c6-9eae-1195345374aa,chandigarh-jaipur-bhiwandi-chandigarh
1660257074812,BAG318547880,lucknow_memaura_h,12/09/20 13:55:00,,
1660257074812,BAG318547880,kanpur_sachendi_h,12/09/20 11:25:00,thanos::sroute:d0a3d560-1ddb-4c2b-ab45-7171f12cd177,ahmedbad-kanpur-lucknow-kanpur-ahmedabad
1660257074812,BAG318547880,bhiwandi_mega_gw,12/08/20 03:25:00,thanos::sroute:4aaf0200-4723-468f-83e3-c4b3eb418d15,bhiwandi-kanpur-lucknow-kanpur-indore-aurangabad-bhiwandi
1660257086340,BAG319566731,bangalore_hebbal_i,12/08/20 16:59:00,,
1660257086340,BAG319566731,bangalore_soukyaroad_gw,12/08/20 15:29:00,thanos::sroute:17bed3ce-cc86-43cb-9476-8bc6d468ee5f,bangalore_soukyaroad_gw (karnataka)-bangalore_hebbal_i (karnataka)
1660257086340,BAG319566731,bhiwandi_mega_gw,12/07/20 15:59:00,thanos::sroute:60098888-a8e3-4db3-a3b9-6783f46987c2,bhiwandi-bangalore-pune-bhiwandi
1660257075184,BAGL2536143702,kohima_jotsma_k,12/12/20 11:08:00,,
1660257075184,BAGL2536143702,kohima_agcolony_d,12/12/20 10:53:00,thanos::sroute:59e2ff75-b99f-4820-98d3-62965340d65b,srfc- royal express guw dpr ftl
1660257075184,BAGL2536143702,kohima_peraciezie_d,12/12/20 10:38:00,thanos::sroute:59e2ff75-b99f-4820-98d3-62965340d65b,srfc- royal express guw dpr ftl
1660257075184,BAGL2536143702,dimapur_aoymti_k,12/12/20 01:23:00,thanos::sroute:59e2ff75-b99f-4820-98d3-62965340d65b,srfc- royal express guw dpr ftl
1660257075184,BAGL2536143702,dimapur_zionhosp_d,12/12/20 01:08:00,thanos::sroute:59e2ff75-b99f-4820-98d3-62965340d65b,srfc- royal express guw dpr ftl
1660257075184,BAGL2536143702,dimapur_khrmldpp_d,12/12/20 00:53:00,thanos::sroute:59e2ff75-b99f-4820-98d3-62965340d65b,srfc- royal express guw dpr ftl
1660257075184,BAGL2536143702,dimapur_burmacmp_d,12/12/20 00:38:00,thanos::sroute:59e2ff75-b99f-4820-98d3-62965340d65b,srfc- royal express guw dpr ftl
1660257075184,BAGL2536143702,guwahati_kaikchi_gw,12/11/20 11:08:00,thanos::sroute:59e2ff75-b99f-4820-98d3-62965340d65b,srfc- royal express guw dpr ftl
1660257075184,BAGL2536143702,bhiwandi_mega_gw,12/08/20 06:08:00,thanos::sroute:5ac9646a-7aa1-4734-8601-952eebadf742,bhiwandi-siliguri-guwahati-siliguri-purnia-indore-bhiwandi
1660257086690,BAG319718225,bengaluru_dommasandra_d,12/10/20 01:29:00,,
1660257086690,BAG319718225,bangalore_bellndurnew_d,12/10/20 00:44:00,thanos::sroute:405009e0-5f7e-4fee-8cc7-254974d77975,bangalore_hsr_i-bangalore_bellndurnew_d
1660257086690,BAG319718225,bangalore_hsr_i,12/09/20 23:59:00,thanos::sroute:405009e0-5f7e-4fee-8cc7-254974d77975,bangalore_hsr_i-bangalore_bellndurnew_d
1660257068291,BAGL9178585703,kalimpong_rishird_d,12/10/20 22:35:00,,
1660257068291,BAGL9178585703,tistabazar_teestabridge_dpp,12/10/20 22:05:00,thanos::sroute:d33b10ba-48bf-485e-b181-51541f683e25,siliguri_dabgrm_h-kalimpong_rishird_d-labha_algarah_d
1660257068291,BAGL9178585703,siliguri_dabgrm_h,12/10/20 19:50:00,thanos::sroute:d33b10ba-48bf-485e-b181-51541f683e25,siliguri_dabgrm_h-kalimpong_rishird_d-labha_algarah_d
1660257068291,BAGL9178585703,bhiwandi_mega_gw,12/08/20 05:50:00,thanos::sroute:2a27b19d-611e-44c5-ab2f-f3a00dbb4ded,bhiwandi-siliguri 
1660257082954,BAG317312151,patna_central,12/10/20 13:47:00,,
1660257082954,BAG317312151,patna_sabalpur_h,12/10/20 11:47:00,thanos::sroute:064bb503-1fc4-44d8-9c9f-429357e06387,patna_sabalpur_h ---patna_central 
1660257062525,BAG139122068,lucknow_trnsprtngr_d,12/09/20 20:25:00,,
1660257062525,BAG139122068,lucknow_memaura_h,12/09/20 19:40:00,thanos::sroute:dc8fce62-e6d4-4b99-9b8c-b62be8f441f8,lucknow_hub-lucknow_trnsprtngr_d
1660257083164,BAG318294390,guwahati_kaikchi_gw,12/11/20 05:50:00,,
1660257083164,BAG318294390,bhiwandi_mega_gw,12/08/20 00:50:00,thanos::sroute:5ac9646a-7aa1-4734-8601-952eebadf742,bhiwandi-siliguri-guwahati-siliguri-purnia-indore-bhiwandi
1660257070822,BAG318547503,ahmedabad_aslaliroad_gw,12/08/20 04:37:00,,
1660257070822,BAG318547503,bhiwandi_mega_gw,12/07/20 15:37:00,thanos::sroute:bcb259d9-9bda-4ee4-9cc9-3ea10f214446,bhiwandi-ahmedabad-surat-bhiwandi
1660257087740,BAGL2307849460,bhubaneshwar_mancheswar_l,12/09/20 23:41:00,,
1660257087740,BAGL2307849460,bhubaneshwar_central_h_6,12/09/20 22:41:00,thanos::sroute:1303ba39-d06b-4089-9d2e-5a670c29d76d,bhubaneshwar_central_h_6-bhubaneshwar_mancheswar_l
1660257087740,BAGL2307849460,nagpur_nimji_h,12/09/20 01:41:00,thanos::sroute:4c3f5aa3-aba9-443c-bf96-d926a8a9bec1,bhiwandi-nagpur-bhubaneshwar-sambalpur-nagpur-bhiwandi
1660257087740,BAGL2307849460,akola_gaurkshn_i,12/08/20 20:56:00,thanos::sroute:317ec4ee-481b-4f49-8b33-0f928715a328,bhiwandi-akola-nagpur-nashik-bhiwandi
1660257087740,BAGL2307849460,bhiwandi_mega_gw,12/08/20 05:11:00,thanos::sroute:317ec4ee-481b-4f49-8b33-0f928715a328,bhiwandi-akola-nagpur-nashik-bhiwandi
1660257084612,BAG319566805,aluva_peedika_h,12/09/20 10:52:00,,
1660257084612,BAG319566805,salem_ramalingapuram_h,12/09/20 02:52:00,thanos::sroute:18fcbecf-16d4-4571-bee7-862972382f53,bhiwandi-salem-aluva-coimbatore-bhiwandi
1660257084612,BAG319566805,bhiwandi_mega_gw,12/07/20 23:22:00,thanos::sroute:18fcbecf-16d4-4571-bee7-862972382f53,bhiwandi-salem-aluva-coimbatore-bhiwandi
1660257077100,BAG319566859,bangalore_hebbal_i,12/09/20 02:10:00,,
1660257077100,BAG319566859,bangalore_soukyaroad_gw,12/09/20 00:40:00,thanos::sroute:17bed3ce-cc86-43cb-9476-8bc6d468ee5f,bangalore_soukyaroad_gw (karnataka)-bangalore_hebbal_i (karnataka)
1660257077100,BAG319566859,bhiwandi_mega_gw,12/08/20 01:10:00,thanos::sroute:60098888-a8e3-4db3-a3b9-6783f46987c2,bhiwandi-bangalore-pune-bhiwandi
1660257073666,BAG318221552,siliguri_dabgrm_h,12/10/20 12:23:00,,
1660257073666,BAG318221552,bhiwandi_mega_gw,12/07/20 22:23:00,thanos::sroute:2a27b19d-611e-44c5-ab2f-f3a00dbb4ded,bhiwandi-siliguri 
1660257077833,BAG317506084,ccu_south,12/10/20 21:53:00,,
1660257077833,BAG317506084,kolkata_naiti_gw,12/10/20 20:08:00,thanos::sroute:68b57d7d-a98f-46ff-b188-2fefe3ab9c8d,kolkata_naiti_gw--ccu_south
1660257077004,BAGL2043355810,itanagar_nh52a_d,12/11/20 19:35:00,,
1660257077004,BAGL2043355810,tezpur_sirajuli_i,12/11/20 14:50:00,thanos::sroute:0a88f9c3-c147-4631-96c0-2bb1eb5c212a,tezpur_sirajuli_i-itanagar_sectora_d
1660257077004,BAGL2043355810,siliguri_dabgrm_h,12/10/20 19:50:00,thanos::sroute:a8a033cb-4267-407b-9b39-ce1dfc7c179f,siliguri-tezpur-jorhat-tezpur-siliguri
1660257077004,BAGL2043355810,bhiwandi_mega_gw,12/08/20 05:50:00,thanos::sroute:2a27b19d-611e-44c5-ab2f-f3a00dbb4ded,bhiwandi-siliguri 
1660257087622,BAGL1956958636,kovvur_ramarao_d,12/09/20 12:28:00,,
1660257087622,BAGL1956958636,rajahmundry_pata_i,12/09/20 11:43:00,thanos::sroute:3fc049ce-6d05-4b1b-9734-9e4004a5513e,rajahmundry_pata_i-kovvur_ramarao_d-gopalapuram_busstand_dpp
1660257087622,BAGL1956958636,eluru_autonagar_i,12/09/20 08:43:00,thanos::sroute:892dad02-77e3-4255-bdb1-5b57a934eeb0,hyderabad-eluru-rajamundry-hyderabad
1660257087622,BAGL1956958636,hyderabad_shamshbd_h,12/08/20 23:43:00,thanos::sroute:892dad02-77e3-4255-bdb1-5b57a934eeb0,hyderabad-eluru-rajamundry-hyderabad
1660257087622,BAGL1956958636,bhiwandi_mega_gw,12/08/20 04:43:00,thanos::sroute:28fd7b95-4791-4a30-9d6c-b853e0e4c35e,bhiwandi-hyderabad-nanded-bhiwandi
1660257065572,BAGL1347254020,pathsala_colgrd_dpp,12/11/20 08:41:00,,
1660257065572,BAGL1347254020,tihu_barbari_d,12/11/20 08:11:00,thanos::sroute:66233d7d-2e0a-43a8-97bc-c5a63a9a483e,bongaigaon-barpeta
1660257065572,BAGL1347254020,sarthebari_tmlichp_d,12/11/20 07:26:00,thanos::sroute:66233d7d-2e0a-43a8-97bc-c5a63a9a483e,bongaigaon-barpeta
1660257065572,BAGL1347254020,barpeta_bhera_d,12/11/20 06:26:00,thanos::sroute:66233d7d-2e0a-43a8-97bc-c5a63a9a483e,bongaigaon-barpeta
1660257065572,BAGL1347254020,barpeta_northdpp_d,12/11/20 05:11:00,thanos::sroute:66233d7d-2e0a-43a8-97bc-c5a63a9a483e,bongaigaon-barpeta
1660257065572,BAGL1347254020,bongaigaon_doligaon_i,12/11/20 02:56:00,thanos::sroute:66233d7d-2e0a-43a8-97bc-c5a63a9a483e,bongaigaon-barpeta
1660257065572,BAGL1347254020,siliguri_dabgrm_h,12/10/20 18:11:00,thanos::sroute:54db56f8-f9a3-4d7b-b372-d2fc5ea6fd9d,siliguri-bongaigaon-siliguri
1660257065572,BAGL1347254020,bhiwandi_mega_gw,12/08/20 04:11:00,thanos::sroute:2a27b19d-611e-44c5-ab2f-f3a00dbb4ded,bhiwandi-siliguri 
1660257078312,BAGL2523440582,kanpur_jarauli_d,12/10/20 05:52:00,,
1660257078312,BAGL2523440582,kanpur_sachendi_h,12/10/20 05:07:00,thanos::sroute:9a34023c-5cd6-455e-ab72-17e9678342a6,kanpur_central_h_6-kanpur_jarauli_d 
1660257078312,BAGL2523440582,bhiwandi_mega_gw,12/08/20 21:07:00,thanos::sroute:4aaf0200-4723-468f-83e3-c4b3eb418d15,bhiwandi-kanpur-lucknow-kanpur-indore-aurangabad-bhiwandi
1660257082593,BAG321493581,bhadohi_prgaspur_d,12/09/20 22:59:00,,
1660257082593,BAG321493581,gopiganj_wardno13_d,12/09/20 21:59:00,thanos::sroute:b9bcc582-86a8-4342-843f-95902f863371,varanasi_birbhanpur_h---bhadohi_prgaspur_d
1660257082593,BAG321493581,varanasi_birbhanpur_h,12/09/20 19:59:00,thanos::sroute:b9bcc582-86a8-4342-843f-95902f863371,varanasi_birbhanpur_h---bhadohi_prgaspur_d
1660257074086,BAG318512580,bhopal_kolar,12/09/20 20:16:00,,
1660257074086,BAG318512580,bhopal_pipaliya_h,12/09/20 19:31:00,thanos::sroute:917a8fdf-770c-4fce-8e98-84d4d173e98b,bhopal_central_h-bhopal_kolar mandakni
1660257084542,BAG318512580,bhopal_kolar,12/09/20 20:16:00,,
1660257084542,BAG318512580,bhopal_pipaliya_h,12/09/20 19:31:00,thanos::sroute:917a8fdf-770c-4fce-8e98-84d4d173e98b,bhopal_central_h-bhopal_kolar mandakni
1660257085242,BAG314337636,bhiwandi_mega_r,12/19/20 03:27:00,,
1660257085242,BAG314337636,bhiwandi_mega_gw,12/19/20 02:57:00,thanos::sroute:bbd9d622-a78e-40e4-a6ca-6fa907ce9c99,bhiwandi_mega_gw--bhiwandi_mega_r
1660257085242,BAG314337636,indore_manglaya_h,12/18/20 12:57:00,thanos::sroute:64cdaca7-78db-41de-9699-c99089333a0d,bhiwandi-indore-bhopal-indore-bhiwandi
1660257085242,BAG314337636,purnia_kasba_h,12/16/20 15:57:00,thanos::sroute:fe2bfbdb-aaa3-457e-8299-04be091beac7,bhiwandi-siliguri-guwahati-siliguri-purnia-indore-bhiwandi
1660257085242,BAG314337636,guwahati_kaikchi_gw,12/15/20 19:57:00,thanos::sroute:6d34ad24-4c30-4477-b6cd-b88fdad91a03,delhi-bangalore-hyderabad-guwahati-purnia-gurgaon
1660257082206,BAG318366800,noida_sector63dblock_i,12/09/20 07:54:00,,
1660257082206,BAG318366800,gurgaon_tauru_gw,12/09/20 05:24:00,thanos::sroute:a9596b30-00c6-43ac-9b61-120092273d14,gurgaon_tauru_gw-noida_sector63dblock_i
1660257082206,BAG318366800,bhiwandi_mega_gw,12/07/20 21:24:00,thanos::sroute:0a5c0ca0-8c3e-4954-b1d6-786a4f9db141,gurgaon-mangalore-bhiwandi-gurgaon
1660257084240,BAG501509907,indore_manishpuri_d,12/08/20 18:54:00,,
1660257084240,BAG501509907,indore_manglaya_h,12/08/20 18:24:00,thanos::sroute:d21b5edf-adcc-413d-87ba-6f06d8871f38,indore_manglaya_h--indore_manishpuri_d
1660257077236,BAGL2649336389,muzaffrngr_mhmodngr_d,12/10/20 10:16:00,,
1660257077236,BAGL2649336389,meerut_rihani_i,12/10/20 08:16:00,thanos::sroute:88af4d6f-655b-4239-b120-86551d0990f9,gurgaon-meerut-dc's-gurgaon
1660257077236,BAGL2649336389,gurgaon_tauru_gw,12/10/20 03:46:00,thanos::sroute:1c77ce14-b48a-4f02-bbae-04618919f025,gurgaon-meerut-gurgaon
1660257077236,BAGL2649336389,bhiwandi_mega_gw,12/08/20 19:46:00,thanos::sroute:0a5c0ca0-8c3e-4954-b1d6-786a4f9db141,gurgaon-mangalore-bhiwandi-gurgaon
1660257071964,BAG318447040,nagpur_nimji_h,12/08/20 12:13:00,,
1660257071964,BAG318447040,akola_gaurkshn_i,12/08/20 07:28:00,thanos::sroute:317ec4ee-481b-4f49-8b33-0f928715a328,bhiwandi-akola-nagpur-nashik-bhiwandi
1660257071964,BAG318447040,bhiwandi_mega_gw,12/07/20 15:43:00,thanos::sroute:317ec4ee-481b-4f49-8b33-0f928715a328,bhiwandi-akola-nagpur-nashik-bhiwandi
1660257086115,BAG318366904,bengaluru_peenya_ip,12/08/20 20:21:00,,
1660257086115,BAG318366904,bangalore_soukyaroad_gw,12/08/20 18:36:00,thanos::sroute:6b7c11d9-153a-4faa-a0e1-6711ef2fe45b,bangalore_soukyaroad_gw (karnataka)-bengaluru_peenya_ip (karnataka)
1660257086115,BAG318366904,bhiwandi_mega_gw,12/07/20 19:06:00,thanos::sroute:60098888-a8e3-4db3-a3b9-6783f46987c2,bhiwandi-bangalore-pune-bhiwandi
1660257086675,BAG318272048,bengaluru_kengeri_ip,12/08/20 17:14:00,,
1660257086675,BAG318272048,bangalore_soukyaroad_gw,12/08/20 15:14:00,thanos::sroute:1d753c7e-e229-4a48-a02d-5b80ae3bb914,bangalore_soukyaroad_gw (karnataka)-bengaluru_kengeri_ip (karnataka)
1660257086675,BAG318272048,bhiwandi_mega_gw,12/07/20 15:44:00,thanos::sroute:60098888-a8e3-4db3-a3b9-6783f46987c2,bhiwandi-bangalore-pune-bhiwandi
1660257086480,BAG208066518,guwahati_kaikchi_gw,12/16/20 21:56:00,,
1660257086480,BAG208066518,jowai_ldthlabh_d,12/16/20 12:26:00,thanos::sroute:be4def3e-0d0f-4a5f-87be-127413ebf272,srfc-delhivery-gau slng ftl
1660257086480,BAG208066518,shillong_labankench_d,12/16/20 09:56:00,thanos::sroute:be4def3e-0d0f-4a5f-87be-127413ebf272,srfc-delhivery-gau slng ftl
1660257086270,BAGL2359274254,bhiwandi_mega_r,12/23/20 12:13:00,,
1660257086270,BAGL2359274254,bhiwandi_mega_gw,12/23/20 11:43:00,thanos::sroute:bbd9d622-a78e-40e4-a6ca-6fa907ce9c99,bhiwandi_mega_gw--bhiwandi_mega_r
1660257086270,BAGL2359274254,indore_manglaya_h,12/22/20 21:43:00,thanos::sroute:64cdaca7-78db-41de-9699-c99089333a0d,bhiwandi-indore-bhopal-indore-bhiwandi
1660257086270,BAGL2359274254,purnia_kasba_h,12/21/20 00:43:00,thanos::sroute:fe2bfbdb-aaa3-457e-8299-04be091beac7,bhiwandi-siliguri-guwahati-siliguri-purnia-indore-bhiwandi
1660257086270,BAGL2359274254,guwahati_kaikchi_gw,12/20/20 04:43:00,thanos::sroute:6d34ad24-4c30-4477-b6cd-b88fdad91a03,delhi-bangalore-hyderabad-guwahati-purnia-gurgaon
1660257086270,BAGL2359274254,guwahati_uzanbazr_dc,12/20/20 03:43:00,thanos::sroute:a2749601-e6c9-435d-839e-3710531cd9d2,guwahati_kaikchi_gw--guwahati_chandmari
1660257083853,BAG318366839,guwahati_kaikchi_gw,12/11/20 00:57:00,,
1660257083853,BAG318366839,bhiwandi_mega_gw,12/07/20 19:57:00,thanos::sroute:5ac9646a-7aa1-4734-8601-952eebadf742,bhiwandi-siliguri-guwahati-siliguri-purnia-indore-bhiwandi
1660257050710,BAGL1538961228,chennai_nandanam_odc,12/09/20 08:59:00,,
1660257050710,BAGL1538961228,mount,12/09/20 08:44:00,thanos::sroute:e59cd332-806a-4752-8f31-763f6e3f39c8,chennai_egmore_dpc---mount road
1660257050710,BAGL1538961228,maa_poonamallee_hb,12/09/20 07:44:00,thanos::sroute:ab4b5f8a-2a32-4a4e-b78f-8ee7c99dc32d,maa_poonamallee_hb---mount road---chennai_nandanam_odc---maa_poonamallee_hb
1660257050710,BAGL1538961228,bangalore_soukyaroad_gw,12/09/20 00:44:00,thanos::sroute:c8c8eac3-f101-4191-a963-aa2cf6275e0c,bangalore-chennai-bangalore-rajam
1660257050710,BAGL1538961228,bhiwandi_mega_gw,12/08/20 01:14:00,thanos::sroute:60098888-a8e3-4db3-a3b9-6783f46987c2,bhiwandi-bangalore-pune-bhiwandi
1660257079373,BAG244177438,chennai_sholinganallur_dc,12/09/20 20:53:00,,
1660257079373,BAG244177438,maa_poonamallee_hb,12/09/20 19:08:00,thanos::sroute:51b2e5a9-0604-4de8-b3d6-9cf5f744ce52,maa_poonamallee_hb---chennai_sholinganallur_dc--1st run
1660257074683,BAG207926472,siliguri_dabgrm_h,12/17/20 17:42:00,,
1660257074683,BAG207926472,jorethang_soreng_d,12/17/20 12:42:00,thanos::sroute:6a74fe1c-a1dc-4cfe-9cea-9e05a22d5626,siliguri_dabgrm_h-namchi_chungrd_d-jorethang
1660257074683,BAG207926472,jorethang_sombaria_d,12/17/20 11:42:00,thanos::sroute:6a74fe1c-a1dc-4cfe-9cea-9e05a22d5626,siliguri_dabgrm_h-namchi_chungrd_d-jorethang
1660257074683,BAG207926472,jorethang_chisopani_d,12/17/20 10:42:00,thanos::sroute:6a74fe1c-a1dc-4cfe-9cea-9e05a22d5626,siliguri_dabgrm_h-namchi_chungrd_d-jorethang
1660257074683,BAG207926472,namchi_chungrd_d,12/17/20 09:27:00,thanos::sroute:6a74fe1c-a1dc-4cfe-9cea-9e05a22d5626,siliguri_dabgrm_h-namchi_chungrd_d-jorethang
1660256838444,BAG207902203,siliguri_dabgrm_h,12/15/20 16:01:00,,
1660256838444,BAG207902203,gangtok_dvlpmnt_d,12/15/20 10:31:00,thanos::sroute:72df0881-8617-4646-af50-b628905ae7ab,siliguri_dabgrm_h-gangtok_tadong_d-gangtok_dvlpmnt_d
1660256838444,BAG207902203,gangtok_tadong_d,12/15/20 10:01:00,thanos::sroute:72df0881-8617-4646-af50-b628905ae7ab,siliguri_dabgrm_h-gangtok_tadong_d-gangtok_dvlpmnt_d
1660257080961,BAG317539748,dimapur_burmacmp_d,12/14/20 00:46:00,,
1660257080961,BAG317539748,guwahati_kaikchi_gw,12/13/20 11:16:00,thanos::sroute:59e2ff75-b99f-4820-98d3-62965340d65b,srfc- royal express guw dpr ftl
1660257075276,BAGL2662098808,chariduar_dhekerigaon_dpp,12/11/20 15:52:00,,
1660257075276,BAGL2662098808,tezpur_sirajuli_i,12/11/20 14:52:00,thanos::sroute:6a7fdcc3-7983-45a6-bdaa-a105110b8a10,tezpur_sirajuli_i----bhalukpong_khenewa_d
1660257075276,BAGL2662098808,siliguri_dabgrm_h,12/10/20 19:52:00,thanos::sroute:a8a033cb-4267-407b-9b39-ce1dfc7c179f,siliguri-tezpur-jorhat-tezpur-siliguri
1660257075276,BAGL2662098808,bhiwandi_mega_gw,12/08/20 05:52:00,thanos::sroute:2a27b19d-611e-44c5-ab2f-f3a00dbb4ded,bhiwandi-siliguri 
1660257087272,BAG318447225,jaipur_bagru_i,12/09/20 02:38:00,,
1660257087272,BAG318447225,jaipur_baisgodam_d,12/09/20 01:38:00,thanos::sroute:5043fd9b-1422-46d1-8822-5a30a7da2569,jaipur_bagru_i--jaipur_baisgodam_d--jaipur_ngrnigam_dc
1660257087272,BAG318447225,jaipur_baisgodam_c,12/09/20 01:23:00,thanos::sroute:5043fd9b-1422-46d1-8822-5a30a7da2569,jaipur_bagru_i--jaipur_baisgodam_d--jaipur_ngrnigam_dc
1660257087272,BAG318447225,jaipur_hub,12/09/20 00:53:00,thanos::sroute:0241077f-1715-4d4f-bd8e-fde8f4fe1f4c,jaipur_baisgodam_c
1660257087272,BAG318447225,jaipur_bagru_gw,12/08/20 23:23:00,thanos::sroute:d8f3185e-a5bc-458e-9572-494d78445e83,jaipur_bagru_gw
1660257087272,BAG318447225,bhiwandi_mega_gw,12/07/20 20:23:00,thanos::sroute:a9423796-bef7-4dc1-906c-cf95e40ce946,gurgaon-bhiwandi-jaipur-gurgaon
1660257075070,BAGL1610224680,bengaluru_sharadhanagar19_d,12/09/20 14:24:00,,
1660257075070,BAGL1610224680,bengaluru_jpnagar_dc,12/09/20 13:54:00,thanos::sroute:1df230d7-e1ac-46c7-a6b9-bb08d13c694b,blr_jpnagar_pc--bengaluru_jpnagar_dc--bengaluru_sharadhanagar19_d
1660257075070,BAGL1610224680,blr_jpnagar_pc,12/09/20 13:24:00,thanos::sroute:1df230d7-e1ac-46c7-a6b9-bb08d13c694b,blr_jpnagar_pc--bengaluru_jpnagar_dc--bengaluru_sharadhanagar19_d
1660257075070,BAGL1610224680,bangalore_soukyaroad_gw,12/09/20 11:54:00,thanos::sroute:6cd649db-fd98-41c4-84bb-a87b5283d559,bangalore_soukyaroad_gw (karnataka)-blr_jpnagar_pc (karnataka)
1660257075070,BAGL1610224680,bhiwandi_mega_gw,12/08/20 12:24:00,thanos::sroute:60098888-a8e3-4db3-a3b9-6783f46987c2,bhiwandi-bangalore-pune-bhiwandi
1660257083665,BAGL1645697360,bengaluru_banshkri_dc,12/09/20 13:38:00,,
1660257083665,BAGL1645697360,blr_jpnagar_pc,12/09/20 13:23:00,thanos::sroute:264d75f7-7bca-4fb6-9410-7aeb1853e46c,blr_jpnagar_pc--bengaluru_banshkri_dc--bengaluru_kathregrupe_d--blr_jpnagar_pc
1660257083665,BAGL1645697360,bangalore_soukyaroad_gw,12/09/20 11:53:00,thanos::sroute:6cd649db-fd98-41c4-84bb-a87b5283d559,bangalore_soukyaroad_gw (karnataka)-blr_jpnagar_pc (karnataka)
1660257083665,BAGL1645697360,bhiwandi_mega_gw,12/08/20 12:23:00,thanos::sroute:60098888-a8e3-4db3-a3b9-6783f46987c2,bhiwandi-bangalore-pune-bhiwandi
1660257074090,BAG319484635,bhiwandi_mega_r,12/12/20 08:15:00,,
1660257074090,BAG319484635,bhiwandi_mega_gw,12/12/20 07:45:00,thanos::sroute:bbd9d622-a78e-40e4-a6ca-6fa907ce9c99,bhiwandi_mega_gw--bhiwandi_mega_r
1660257074090,BAG319484635,indore_manglaya_h,12/11/20 17:45:00,thanos::sroute:64cdaca7-78db-41de-9699-c99089333a0d,bhiwandi-indore-bhopal-indore-bhiwandi
1660257074090,BAG319484635,bhopal_pipaliya_h,12/11/20 12:45:00,thanos::sroute:64cdaca7-78db-41de-9699-c99089333a0d,bhiwandi-indore-bhopal-indore-bhiwandi
1660257066095,BAG207824011,silchar_sirikona_h,12/17/20 15:16:00,,
1660257066095,BAG207824011,balighat_masimpur_dpp,12/17/20 13:46:00,thanos::sroute:88cf343f-5242-4e7e-95c1-ed44f039889f,silchar_sirikona_h--silchar_meherpur_d
1660257066095,BAG207824011,sonabarighat_saidpur_dpp,12/17/20 12:16:00,thanos::sroute:88cf343f-5242-4e7e-95c1-ed44f039889f,silchar_sirikona_h--silchar_meherpur_d
1660257066095,BAG207824011,silchar_meherpur_d,12/17/20 11:46:00,thanos::sroute:88cf343f-5242-4e7e-95c1-ed44f039889f,silchar_sirikona_h--silchar_meherpur_d
1660257084402,BAG318294359,guwahati_kaikchi_gw,12/11/20 07:54:00,,
1660257084402,BAG318294359,bhiwandi_mega_gw,12/08/20 02:54:00,thanos::sroute:5ac9646a-7aa1-4734-8601-952eebadf742,bhiwandi-siliguri-guwahati-siliguri-purnia-indore-bhiwandi
1660257085242,BAG318366839,guwahati_kaikchi_gw,12/11/20 00:57:00,,
1660257085242,BAG318366839,bhiwandi_mega_gw,12/07/20 19:57:00,thanos::sroute:5ac9646a-7aa1-4734-8601-952eebadf742,bhiwandi-siliguri-guwahati-siliguri-purnia-indore-bhiwandi
1660257074145,BAG318326371,mumbai_dahisar_odc,12/07/20 21:02:00,,
1660257074145,BAG318326371,mumbai_borivaligorai3_d,12/07/20 20:47:00,thanos::sroute:0350f8f6-71ba-4e17-82c4-d45e0d333b64,mumbai_mirard_i-mumbai_daulatngr_d-mumbai_borivaligorai3_d
1660257074145,BAG318326371,mumbai_daulatngr_d,12/07/20 20:32:00,thanos::sroute:7d5e17fd-2217-437e-aee0-d161437195a7,mumbai_mirard_i-mumbai_daulatngr_d-mumbai_borivaligorai3_d
1660257074145,BAG318326371,mumbai_miraroad_i,12/07/20 20:02:00,thanos::sroute:7d5e17fd-2217-437e-aee0-d161437195a7,mumbai_mirard_i-mumbai_daulatngr_d-mumbai_borivaligorai3_d
1660257083805,BAG317415489,bhiwandi_mega_r,12/20/20 22:45:00,,
