wbn,pid,bs,bag_oc,bag_cn,cs_ss,cs_st,cs_sd,cs_ud,location
1660257082044,BAG319561202,BAG319561202,Bhiwandi_Mega_GW (Maharashtra),Jalandhar_QajiMandi_P (Punjab),Complete,,2020-12-10 23:16:27.572,2020-12-10 23:16:27.572,Jalandhar_QajiMandi_P (Punjab)
1660257084752,BAG318366995,BAG318366995,Bhiwandi_Mega_GW (Maharashtra),Bengaluru_Peenya_IP (Karnataka),Complete,,2020-12-10 04:35:00.472,2020-12-10 04:35:00.472,Bengaluru_Peenya_IP (Karnataka)
1660257087526,BAGL1511830885,BAGL1511830885,Bhiwandi_Mega_GW (Maharashtra),Jaipur_NgrNigam_DC (Rajasthan),Discarded,,2020-12-10 08:50:17.395,2020-12-10 08:50:17.395,Jaipur_Bagru_I (Rajasthan)
1660257074720,BAG245834040,BAG245834040,Hyderabad_Shamshbd_H (Telangana),Bhiwandi_Mega_R (Maharashtra),Complete,,2020-12-14 14:55:13.262,2020-12-14 14:55:13.262,Bhiwandi_Mega_R (Maharashtra)
1660257084730,BAG210204331,BAG210204331,Mumbai_CottonGreen_DPC (Maharashtra),Mumbai_Mahim_D (Maharashtra),Complete,,2020-12-08 13:24:46.247,2020-12-08 13:24:46.247,Mumbai_Mahim_D (Maharashtra)
1660257086723,BAG209046763,BAG209046763,Bangalore_Indirangr_I (Karnataka),Bangalore_Indirangr_D (Karnataka),Complete,,2020-12-09 13:06:26.205,2020-12-09 13:06:26.205,Bangalore_Indirangr_D (Karnataka)
1660257082781,BAG318366889,BAG318366889,Bhiwandi_Mega_GW (Maharashtra),Bilaspur_Dylband_I (Chhattisgarh),Complete,,2020-12-11 02:29:42.121,2020-12-11 02:29:42.121,Bilaspur_Dylband_I (Chhattisgarh)
1660257086535,BAGL2496576552,BAGL2496576552,Bhiwandi_Mega_GW (Maharashtra),Jodhpur (Rajasthan),Complete,,2020-12-11 08:13:40.148,2020-12-11 08:13:40.148,Jodhpur (Rajasthan)
1660257072406,BAG318221868,BAG318221868,Bhiwandi_Mega_GW (Maharashtra),Bhopal_Pipaliya_H (Madhya Pradesh),Complete,,2020-12-09 00:21:58.032,2020-12-09 00:21:58.032,Bhopal_Pipaliya_H (Madhya Pradesh)
1660257073563,BAG209046896,BAG209046896,Bangalore_Indirangr_I (Karnataka),Bengaluru_Koramangala_Dc (Karnataka),Complete,,2020-12-10 08:06:26.071,2020-12-10 08:06:26.071,Bengaluru_Koramangala_Dc (Karnataka)
1660257075630,BAGL4341998503,BAGL4341998503,Bhiwandi_Mega_GW (Maharashtra),Kurseong_ABPath_D (West Bengal),Complete,,2020-12-12 06:31:13.577,2020-12-12 06:31:13.577,Kurseong_ABPath_D (West Bengal)
1660257087121,BAG244177463,BAG244177463,MAA_Poonamallee_HB (Tamil Nadu),Chennai_Sholinganallur_Dc (Tamil Nadu),Complete,,2020-12-10 13:06:16.107,2020-12-10 13:06:16.107,Chennai_Sholinganallur_Dc (Tamil Nadu)
1660257086384,BAGL3979036039,BAGL3979036039,Bhiwandi_Mega_GW (Maharashtra),Gorakhpur_AshkNgr_D (Uttar Pradesh),Complete,,2020-12-11 06:54:42.633,2020-12-11 06:54:42.633,Gorakhpur_AshkNgr_D (Uttar Pradesh)
1660257086620,BAG317689327,BAG317689327,Guwahati_Kaikchi_GW (Assam),Jowai_Ldthlabh_D (Meghalaya),Complete,,2020-12-14 10:07:26.844,2020-12-14 10:07:26.844,Jowai_Ldthlabh_D (Meghalaya)
1660257083750,BAG232962342,BAG232962342,Bhiwandi_Mega_R (Maharashtra),-,Complete,,2020-12-20 08:17:57.359,2020-12-20 08:17:57.359,Bhiwandi_Mega_R (Maharashtra)
1660257086130,BAG317424846,BAG317424846,Siliguri_Dabgrm_H (West Bengal),Gangtok_TibetRdMLA_D (Sikkim),Complete,,2020-12-12 07:47:14.860,2020-12-12 07:47:14.860,Gangtok_TibetRdMLA_D (Sikkim)
1660257063671,BAG229825700,BAG229825700,Darjeeling_Hillcard_DC (West Bengal),Siliguri_Dabgrm_H (West Bengal),Complete,,2020-12-17 13:59:23.230,2020-12-17 13:59:23.230,Siliguri_Dabgrm_H (West Bengal)
1660257087110,BAG318447454,BAG318447454,Bhiwandi_Mega_GW (Maharashtra),Jaipur_Bagru_I (Rajasthan),Complete,,2020-12-09 05:46:08.620,2020-12-09 05:46:08.620,Jaipur_Bagru_I (Rajasthan)
1660257083960,BAG317295573,BAG317295573,Kolkata_Naiti_GW (West Bengal),Kolkata_North_D_5 (West Bengal),Complete,,2020-12-11 06:57:34.803,2020-12-11 06:57:34.803,Kolkata_North_D_5 (West Bengal)
1660257078581,BAG318447434,BAG318447434,Bhiwandi_Mega_GW (Maharashtra),BLR_JPNagar_Pc (Karnataka),Complete,,2020-12-09 12:29:43.734,2020-12-09 12:29:43.734,BLR_JPNagar_Pc (Karnataka)
1660257084505,BAG318366894,BAG318366894,Bhiwandi_Mega_GW (Maharashtra),Hyderabad_Shamshbd_H (Telangana),Complete,,2020-12-09 06:29:01.812,2020-12-09 06:29:01.812,Hyderabad_Shamshbd_H (Telangana)
1660257083945,BAG318547883,BAG318547883,Bhiwandi_Mega_GW (Maharashtra),Chandigarh_Rajpura_GW (Punjab),Complete,,2020-12-11 02:56:17.647,2020-12-11 02:56:17.647,Chandigarh_Rajpura_GW (Punjab)
1660257085662,BAG310457962,BAG310457962,Rudrapur_IndstrlArea_H (Uttarakhand),Pithorgarh_Kumud_D (Uttarakhand),Complete,,2020-12-11 13:01:13.110,2020-12-11 13:01:13.110,Pithorgarh_Kumud_D (Uttarakhand)
1660257078872,BAG318366889,BAG318366889,Bhiwandi_Mega_GW (Maharashtra),Bilaspur_Dylband_I (Chhattisgarh),Complete,,2020-12-11 02:29:42.121,2020-12-11 02:29:42.121,Bilaspur_Dylband_I (Chhattisgarh)
1660257078010,BAGL1136075008,BAGL1136075008,Bhiwandi_Mega_GW (Maharashtra),Bhavnagar_Dc (Gujarat),Discarded,,2020-12-10 05:11:24.547,2020-12-10 05:11:24.547,Bhavnagar_Chitra_I (Gujarat)
1660257074871,BAG209046725,BAG209046725,Bangalore_Indirangr_I (Karnataka),Bengaluru_Koramangala_Dc (Karnataka),Complete,,2020-12-09 07:50:49.739,2020-12-09 07:50:49.739,Bengaluru_Koramangala_Dc (Karnataka)
1660257060016,BAG319566876,BAG319566876,Bhiwandi_Mega_GW (Maharashtra),Allahabad_Central_H_1 (Uttar Pradesh),Complete,,2020-12-10 02:25:16.615,2020-12-10 02:25:16.615,Allahabad_Central_H_1 (Uttar Pradesh)
1660257085382,BAG318547883,BAG318547883,Bhiwandi_Mega_GW (Maharashtra),Chandigarh_Rajpura_GW (Punjab),Complete,,2020-12-11 02:56:17.647,2020-12-11 02:56:17.647,Chandigarh_Rajpura_GW (Punjab)
1660257075066,BAG317689327,BAG317689327,Guwahati_Kaikchi_GW (Assam),Jowai_Ldthlabh_D (Meghalaya),Complete,,2020-12-14 10:07:26.844,2020-12-14 10:07:26.844,Jowai_Ldthlabh_D (Meghalaya)
1660257069923,BAG321745742,BAG321745742,BilaspurHP_Kothi_I (Himachal Pradesh),Palampur_Berachah_D (Himachal Pradesh),Complete,,2020-12-11 09:43:16.883,2020-12-11 09:43:16.883,Palampur_Berachah_D (Himachal Pradesh)
1660257079421,BAG232962342,BAG232962342,Bhiwandi_Mega_R (Maharashtra),-,Complete,,2020-12-20 08:17:57.359,2020-12-20 08:17:57.359,Bhiwandi_Mega_R (Maharashtra)
1660257076470,BAG318447191,BAG318447191,Bhiwandi_Mega_GW (Maharashtra),Mumbai_ThaneManpda_D (Maharashtra),Complete,,2020-12-08 14:09:33.487,2020-12-08 14:09:33.487,Mumbai_ThaneManpda_D (Maharashtra)
1660257085695,BAG319566696,BAG319566696,Bhiwandi_Mega_GW (Maharashtra),Solan_Deothi_I (Himachal Pradesh),Complete,,2020-12-11 00:51:13.836,2020-12-11 00:51:13.836,Solan_Deothi_I (Himachal Pradesh)
1660257081252,BAG319561202,BAG319561202,Bhiwandi_Mega_GW (Maharashtra),Jalandhar_QajiMandi_P (Punjab),Complete,,2020-12-10 23:16:27.572,2020-12-10 23:16:27.572,Jalandhar_QajiMandi_P (Punjab)
1660257077306,BAG208555334,BAG208555334,Goa_Hub (Goa),Sawantwadi_LakePalace_D (Maharashtra),Complete,,2020-12-10 09:46:21.186,2020-12-10 09:46:21.186,Sawantwadi_LakePalace_D (Maharashtra)
1660257084122,BAG317690011,BAG317690011,Guwahati_Kaikchi_GW (Assam),Shillong_LabanKench_D (Meghalaya),Complete,,2020-12-13 13:20:13.533,2020-12-13 13:20:13.533,Shillong_LabanKench_D (Meghalaya)
1660257073471,BAG247169743,BAG247169743,Bhiwandi_Mega_R (Maharashtra),-,Complete,,2020-12-18 07:51:54.601,2020-12-18 07:51:54.601,Bhiwandi_Mega_R (Maharashtra)
1660257087036,BAG319561202,BAG319561202,Bhiwandi_Mega_GW (Maharashtra),Jalandhar_QajiMandi_P (Punjab),Complete,,2020-12-10 23:16:27.572,2020-12-10 23:16:27.572,Jalandhar_QajiMandi_P (Punjab)
1660257078614,BAGL2163280986,BAGL2163280986,Bhiwandi_Mega_GW (Maharashtra),Jaipur_SindhuNgr_D (Rajasthan),Discarded,,2020-12-10 08:50:32.595,2020-12-10 08:50:32.595,Jaipur_Bagru_I (Rajasthan)
1660257069643,BAG318221868,BAG318221868,Bhiwandi_Mega_GW (Maharashtra),Bhopal_Pipaliya_H (Madhya Pradesh),Complete,,2020-12-09 00:21:58.032,2020-12-09 00:21:58.032,Bhopal_Pipaliya_H (Madhya Pradesh)
1660257086616,BAG233038357,BAG233038357,Bhiwandi_Mega_R (Maharashtra),-,Complete,,2020-12-14 10:52:46.480,2020-12-14 10:52:46.480,Bhiwandi_Mega_R (Maharashtra)
1660257080364,BAG317424846,BAG317424846,Siliguri_Dabgrm_H (West Bengal),Gangtok_TibetRdMLA_D (Sikkim),Complete,,2020-12-12 07:47:14.860,2020-12-12 07:47:14.860,Gangtok_TibetRdMLA_D (Sikkim)
1660257078931,BAGL1661916195,BAGL1661916195,Bhiwandi_Mega_GW (Maharashtra),Naharlagun_Barapani_D (Arunachal Pradesh),Complete,,2020-12-14 09:18:46.060,2020-12-14 09:18:46.060,Naharlagun_Barapani_D (Arunachal Pradesh)
1660257052191,BAGL1507433073,BAGL1507433073,Bhiwandi_Mega_GW (Maharashtra),Ahmedabad_Maningar_D (Gujarat),Complete,,2020-12-09 06:11:38.531,2020-12-09 06:11:38.531,Ahmedabad_Maningar_D (Gujarat)
1660257071651,BAG312887447,BAG312887447,Guwahati_Kaikchi_GW (Assam),Kohima_Peraciezie_D (Nagaland),Complete,,2020-12-14 20:52:13.970,2020-12-14 20:52:13.970,Kohima_Peraciezie_D (Nagaland)
1660257083691,BAG312878133,BAG312878133,Tezpur_Sirajuli_I (Assam),Itanagar_SectorA_D (Arunachal Pradesh),Complete,,2020-12-14 07:19:15.017,2020-12-14 07:19:15.017,Itanagar_SectorA_D (Arunachal Pradesh)
1660257076072,BAG317424850,BAG317424850,Siliguri_Dabgrm_H (West Bengal),Ranipool_NH10_D (Sikkim),Complete,,2020-12-12 08:50:47.631,2020-12-12 08:50:47.631,Ranipool_NH10_D (Sikkim)
1660257083330,BAG232911578,BAG232911578,Bhiwandi_Mega_R (Maharashtra),-,Complete,,2020-12-14 10:52:45.617,2020-12-14 10:52:45.617,Bhiwandi_Mega_R (Maharashtra)
1660257086572,BAG232962342,BAG232962342,Bhiwandi_Mega_R (Maharashtra),-,Complete,,2020-12-20 08:17:57.359,2020-12-20 08:17:57.359,Bhiwandi_Mega_R (Maharashtra)
1660257042284,BAG209046896,BAG209046896,Bangalore_Indirangr_I (Karnataka),Bengaluru_Koramangala_Dc (Karnataka),Complete,,2020-12-10 08:06:26.071,2020-12-10 08:06:26.071,Bengaluru_Koramangala_Dc (Karnataka)
1660257085231,BAG318326413,BAG318326413,Mumbai_MiraRoad_I (Maharashtra),Mumbai_DaulatNgr_D (Maharashtra),Complete,,2020-12-08 13:47:07.928,2020-12-08 13:47:07.928,Mumbai_DaulatNgr_D (Maharashtra)
1660257084262,BAG243208704,BAG243208704,Vadodara_Ranoli_I (Gujarat),Bharuch_GIDC_D (Gujarat),Complete,,2020-12-10 09:04:35.157,2020-12-10 09:04:35.157,Bharuch_GIDC_D (Gujarat)
1660257082243,BAG319561202,BAG319561202,Bhiwandi_Mega_GW (Maharashtra),Jalandhar_QajiMandi_P (Punjab),Complete,,2020-12-10 23:16:27.572,2020-12-10 23:16:27.572,Jalandhar_QajiMandi_P (Punjab)
1660257084085,BAG317424446,BAG317424446,Siliguri_Dabgrm_H (West Bengal),Siliguri_Ashram_DC (West Bengal),Complete,,2020-12-11 10:40:17.930,2020-12-11 10:40:17.930,Siliguri_Ashram_DC (West Bengal)
1660257070586,BAG245044989,BAG245044989,Ahmedabad_AslaliRoad_GW (Gujarat),Ahmedabad_Mithakal_D (Gujarat),Complete,,2020-12-09 08:21:54.119,2020-12-09 08:21:54.119,Ahmedabad_Mithakal_D (Gujarat)
1660257078032,BAG124662839,BAG124662839,Moradabad_Majhola_D (Uttar Pradesh),Moradabad_Majhola_I (Uttar Pradesh),Complete,,2020-12-13 20:27:23.999,2020-12-13 20:27:23.999,Moradabad_Majhola_I (Uttar Pradesh)
1660257052876,BAGL1799552709,BAGL1799552709,Bhiwandi_Mega_GW (Maharashtra),Champhai_AwmpiVng_D (Mizoram),Complete,,2020-12-15 08:38:14.069,2020-12-15 08:38:14.069,Champhai_AwmpiVng_D (Mizoram)
1660257087342,BAGL1056014287,BAGL1056014287,Bhiwandi_Mega_GW (Maharashtra),Kokrajhar_Bagansali_DPP (Assam),Complete,,2020-12-12 07:00:10.578,2020-12-12 07:00:10.578,Kokrajhar_Bagansali_DPP (Assam)
1660257074775,BAGL5332117807,BAGL5332117807,Bhiwandi_Mega_GW (Maharashtra),Srinagar_KothiBagh_DPP (Jammu & Kashmir),Complete,,2020-12-13 16:50:32.501,2020-12-13 16:50:32.501,Srinagar_KothiBagh_DPP (Jammu & Kashmir)
1660257086362,BAG319561209,BAG319561209,Bhiwandi_Mega_GW (Maharashtra),Ludhiana_Khakat_H (Punjab),Complete,,2020-12-11 01:47:04.039,2020-12-11 01:47:04.039,Ludhiana_Khakat_H (Punjab)
1660257072012,BAG319949031,BAG319949031,Hyderabad_Shamshbd_H (Telangana),Narsapur_Xroad_D (Telangana),Complete,,2020-12-09 11:48:49.030,2020-12-09 11:48:49.030,Narsapur_Xroad_D (Telangana)
1660257072012,BAG318366893,BAG318366893,Bhiwandi_Mega_GW (Maharashtra),Hyderabad_Shamshbd_H (Telangana),Complete,,2020-12-09 05:25:09.686,2020-12-09 05:25:09.686,Hyderabad_Shamshbd_H (Telangana)
1660257087235,BAG318366791,BAG318366791,Bhiwandi_Mega_GW (Maharashtra),Jammu_GangyalCRPF_H (Jammu & Kashmir),Complete,,2020-12-11 03:40:33.009,2020-12-11 03:40:33.009,Jammu_GangyalCRPF_H (Jammu & Kashmir)
1660257086852,BAG319566769,BAG319566769,Bhiwandi_Mega_GW (Maharashtra),Allahabad_Central_H_1 (Uttar Pradesh),Complete,,2020-12-10 02:33:09.340,2020-12-10 02:33:09.340,Allahabad_Central_H_1 (Uttar Pradesh)
1660257074263,BAG318272117,BAG318272117,Bhiwandi_Mega_GW (Maharashtra),Tezpur_Sirajuli_I (Assam),Complete,,2020-12-13 13:24:28.191,2020-12-13 13:24:28.191,Tezpur_Sirajuli_I (Assam)
1660257081053,BAG319566722,BAG319566722,Bhiwandi_Mega_GW (Maharashtra),Bangalore_Indirangr_I (Karnataka),Complete,,2020-12-09 12:14:34.997,2020-12-09 12:14:34.997,Bangalore_Indirangr_I (Karnataka)
1660257071732,BAG318447186,BAG318447186,Bhiwandi_Mega_GW (Maharashtra),Patna_West (Bihar),Complete,,2020-12-11 07:05:52.200,2020-12-11 07:05:52.200,Patna_West (Bihar)
1660257083713,BAG318447803,BAG318447803,Bhiwandi_Mega_GW (Maharashtra),Kolhapur_Central_H_2 (Maharashtra),Complete,,2020-12-09 16:51:50.629,2020-12-09 16:51:50.629,Kolhapur_Central_H_2 (Maharashtra)
1660257085931,BAG318239786,BAG318239786,Bhiwandi_Mega_GW (Maharashtra),Ahmedabad_AslaliRoad_GW (Gujarat),Complete,,2020-12-08 17:35:59.147,2020-12-08 17:35:59.147,Ahmedabad_AslaliRoad_GW (Gujarat)
1660257081742,BAG316291420,BAG316291420,Udaipur_Bhuwana_H (Rajasthan),Udaipur_TekriRd_D (Rajasthan),Complete,,2020-12-11 07:45:40.864,2020-12-11 07:45:40.864,Udaipur_TekriRd_D (Rajasthan)
1660257085743,BAG317690137,BAG317690137,Guwahati_Kaikchi_GW (Assam),Dimapur_ZionHosp_D (Nagaland),Complete,,2020-12-14 10:25:53.678,2020-12-14 10:25:53.678,Dimapur_ZionHosp_D (Nagaland)
1660257073703,BAG319566884,BAG319566884,Bhiwandi_Mega_GW (Maharashtra),Vadodara_Ranoli_I (Gujarat),Complete,,2020-12-09 10:10:50.903,2020-12-09 10:10:50.903,Vadodara_Ranoli_I (Gujarat)
1660257086723,BAG319566722,BAG319566722,Bhiwandi_Mega_GW (Maharashtra),Bangalore_Indirangr_I (Karnataka),Complete,,2020-12-09 12:14:34.997,2020-12-09 12:14:34.997,Bangalore_Indirangr_I (Karnataka)
1660257081145,BAG209456516,BAG209456516,Kurnool_Dinnedevrpdu_I (Andhra Pradesh),Kurnool_KrishnaNgr_D (Andhra Pradesh),Complete,,2020-12-10 07:31:03.133,2020-12-10 07:31:03.133,Kurnool_KrishnaNgr_D (Andhra Pradesh)
1660257078673,BAG312722246,BAG312722246,Guwahati_Kaikchi_GW (Assam),Imphal_Sagolband_D (Manipur),Complete,,2020-12-16 18:39:29.152,2020-12-16 18:39:29.152,Imphal_Sagolband_D (Manipur)
1660257074506,BAGL2694675871,BAGL2694675871,Bhiwandi_Mega_GW (Maharashtra),Chandigarh_Nayagaon_D (Punjab),Complete,,2020-12-10 13:36:30.898,2020-12-10 13:36:30.898,Chandigarh_Nayagaon_D (Punjab)
1660257086561,BAGL2592169469,BAGL2592169469,Bhiwandi_Mega_GW (Maharashtra),Nagpur_BhagwanNgr_D (Maharashtra),Complete,,2020-12-09 07:03:49.414,2020-12-09 07:03:49.414,Nagpur_BhagwanNgr_D (Maharashtra)
1660257079266,BAG318547934,BAG318547934,Bhiwandi_Mega_GW (Maharashtra),Moga_Duneke_I (Punjab),Complete,,2020-12-11 04:23:11.575,2020-12-11 04:23:11.575,Moga_Duneke_I (Punjab)
1660257074510,BAG319889363,BAG319889363,Mysore_Yadvgiri_IP (Karnataka),Hanur_BandalliRd_DPP (Karnataka),Complete,,2020-12-10 13:19:49.457,2020-12-10 13:19:49.457,Hanur_BandalliRd_DPP (Karnataka)
1660257081554,BAG318239786,BAG318239786,Bhiwandi_Mega_GW (Maharashtra),Ahmedabad_AslaliRoad_GW (Gujarat),Complete,,2020-12-08 17:35:59.147,2020-12-08 17:35:59.147,Ahmedabad_AslaliRoad_GW (Gujarat)
1660257084704,BAG319561541,BAG319561541,Bhiwandi_Mega_GW (Maharashtra),Patna_Anisabad (Bihar),Complete,,2020-12-11 09:08:32.523,2020-12-11 09:08:32.523,Patna_Anisabad (Bihar)
1660257080515,BAG209673903,BAG209673903,Hassan_Katihalli_I (Karnataka),Arsikere_HsnRdDPP_D (Karnataka),Complete,,2020-12-10 07:55:40.441,2020-12-10 07:55:40.441,Arsikere_HsnRdDPP_D (Karnataka)
1660257086620,BAG318366964,BAG318366964,Bhiwandi_Mega_GW (Maharashtra),Guwahati_Kaikchi_GW (Assam),Complete,,2020-12-11 23:04:30.195,2020-12-11 23:04:30.195,Guwahati_Kaikchi_GW (Assam)
1660257083282,BAG321329158,BAG321329158,Jodhpur_Basni_I (Rajasthan),Barmer_BaldvNgr_DPP (Rajasthan),Complete,,2020-12-11 12:17:57.583,2020-12-11 12:17:57.583,Barmer_BaldvNgr_DPP (Rajasthan)
1660257075000,BAG318447969,BAG318447969,Bhiwandi_Mega_GW (Maharashtra),Bangalore_Hebbal_I (Karnataka),Complete,,2020-12-10 04:44:41.255,2020-12-10 04:44:41.255,Bangalore_Hebbal_I (Karnataka)
1660257074134,BAG320150370,BAG320150370,Dehradun_Badowala_H (Uttarakhand),Rishikesh_DC (Uttarakhand),Complete,,2020-12-11 07:49:15.407,2020-12-11 07:49:15.407,Rishikesh_DC (Uttarakhand)
1660257074860,BAG318547960,BAG318547960,Bhiwandi_Mega_GW (Maharashtra),Jorhat_SonriGon_I (Assam),Complete,,2020-12-13 15:30:44.359,2020-12-13 15:30:44.359,Jorhat_SonriGon_I (Assam)
1660257059681,BAGL1673998376,BAGL1673998376,Bhiwandi_Mega_GW (Maharashtra),Gangtok_Tadong_D (Sikkim),Complete,,2020-12-12 06:17:09.289,2020-12-12 06:17:09.289,Gangtok_Tadong_D (Sikkim)
1660257074683,BAG317086882,BAG317086882,Siliguri_Dabgrm_H (West Bengal),Bhiwandi_Mega_R (Maharashtra),In Transit,,2020-12-19 09:35:37.474,2020-12-19 09:35:37.474,Siliguri_Dabgrm_H (West Bengal)
1660257087272,BAG319287077,BAG319287077,Jaipur_Bagru_I (Rajasthan),Jaipur_Bhankrot_DC (Rajasthan),Complete,,2020-12-09 07:17:15.630,2020-12-09 07:17:15.630,Jaipur_Bhankrot_DC (Rajasthan)
1660257082733,BAG318547735,BAG318547735,Bhiwandi_Mega_GW (Maharashtra),Hanumangarh_DhaanMandi_I (Rajasthan),Complete,,2020-12-12 01:26:05.942,2020-12-12 01:26:05.942,Hanumangarh_DhaanMandi_I (Rajasthan)
1660257071710,BAG233046080,BAG233046080,Bhiwandi_Mega_R (Maharashtra),-,Complete,,2020-12-12 08:41:03.927,2020-12-12 08:41:03.927,Bhiwandi_Mega_R (Maharashtra)
1660257086631,BAG318447186,BAG318447186,Bhiwandi_Mega_GW (Maharashtra),Patna_West (Bihar),Complete,,2020-12-11 07:05:52.200,2020-12-11 07:05:52.200,Patna_West (Bihar)
1660257084951,BAG319566945,BAG319566945,Bhiwandi_Mega_GW (Maharashtra),Bangalore_Hebbal_I (Karnataka),Complete,,2020-12-09 12:59:43.414,2020-12-09 12:59:43.414,Bangalore_Hebbal_I (Karnataka)
1660257087235,BAG310605190,BAG310605190,Jammu_GangyalCRPF_H (Jammu & Kashmir),Jammu_GangyalCRPF_D (Jammu & Kashmir),Complete,,2020-12-11 08:05:18.748,2020-12-11 08:05:18.748,Jammu_GangyalCRPF_D (Jammu & Kashmir)
1660257064356,BAGL1985979971,BAGL1985979971,Dibrugarh_Mohanbari_H (Assam),Bhiwandi_Mega_R (Maharashtra),In Transit,,2020-12-19 23:40:17.420,2020-12-19 23:40:17.420,Guwahati_Kaikchi_GW (Assam)
1660257071290,BAG317536150,BAG317536150,Agartala_EastChmpmura_I (Tripura),Agartala_Dhaleswr_D (Tripura),Complete,,2020-12-15 08:19:29.252,2020-12-15 08:19:29.252,Agartala_Dhaleswr_D (Tripura)
1660257073235,BAGL2424908892,BAGL2424908892,Bhiwandi_Mega_GW (Maharashtra),Chandigarh_Raiprkln_D (Chandigarh),Complete,,2020-12-11 06:32:29.878,2020-12-11 06:32:29.878,Chandigarh_Raiprkln_D (Chandigarh)
1660257028693,BAG318366964,BAG318366964,Bhiwandi_Mega_GW (Maharashtra),Guwahati_Kaikchi_GW (Assam),Complete,,2020-12-11 23:04:30.195,2020-12-11 23:04:30.195,Guwahati_Kaikchi_GW (Assam)
1660257075066,BAG318366964,BAG318366964,Bhiwandi_Mega_GW (Maharashtra),Guwahati_Kaikchi_GW (Assam),Complete,,2020-12-11 23:04:30.195,2020-12-11 23:04:30.195,Guwahati_Kaikchi_GW (Assam)
1660257087176,BAG312887724,BAG312887724,Guwahati_Kaikchi_GW (Assam),Guwahati_Bltola_D (Assam),Complete,,2020-12-12 11:30:29.422,2020-12-12 11:30:29.422,Guwahati_Bltola_D (Assam)
1660257083945,BAG320465564,BAG320465564,Chandigarh_Rajpura_GW (Punjab),UnaHP_NangalRd_D (Himachal Pradesh),Complete,,2020-12-11 07:19:10.779,2020-12-11 07:19:10.779,UnaHP_NangalRd_D (Himachal Pradesh)
1660257081543,BAG317690137,BAG317690137,Guwahati_Kaikchi_GW (Assam),Dimapur_ZionHosp_D (Nagaland),Complete,,2020-12-14 10:25:53.678,2020-12-14 10:25:53.678,Dimapur_ZionHosp_D (Nagaland)
1660257087213,BAG319701302,BAG319701302,Salem_Ramalingapuram_H (Tamil Nadu),Salem_MaravaneriRd_D (Tamil Nadu),Complete,,2020-12-10 08:27:15.739,2020-12-10 08:27:15.739,Salem_MaravaneriRd_D (Tamil Nadu)
1660257086465,BAGL1254787978,BAGL1254787978,Bhiwandi_Mega_GW (Maharashtra),Bengaluru_JPNagar_Dc (Karnataka),Complete,,2020-12-09 14:22:31.227,2020-12-09 14:22:31.227,Bengaluru_JPNagar_Dc (Karnataka)
1660257075206,BAG319566973,BAG319566973,Bhiwandi_Mega_GW (Maharashtra),Malda_MangalBari_I (West Bengal),Complete,,2020-12-11 22:45:17.188,2020-12-11 22:45:17.188,Malda_MangalBari_I (West Bengal)
1660257042240,BAG317424370,BAG317424370,Siliguri_Dabgrm_H (West Bengal),Darjeeling_Hillcard_DC (West Bengal),Complete,,2020-12-12 08:59:30.914,2020-12-12 08:59:30.914,Darjeeling_Hillcard_DC (West Bengal)
1660257028715,BAG209319987,BAG209319987,Bangalore_Hebbal_I (Karnataka),Bhiwandi_Mega_R (Maharashtra),Complete,,2020-12-14 02:15:26.961,2020-12-14 02:15:26.961,Bhiwandi_Mega_R (Maharashtra)
1660257061770,BAGL5979212649,BAGL5979212649,Bhiwandi_Mega_GW (Maharashtra),Aligarh_Central_D_2 (Uttar Pradesh),Complete,,2020-12-11 06:25:50.495,2020-12-11 06:25:50.495,Aligarh_Central_D_2 (Uttar Pradesh)
1660257078850,BAG318366896,BAG318366896,Bhiwandi_Mega_GW (Maharashtra),Hyderabad_Shamshbd_H (Telangana),Complete,,2020-12-09 05:45:23.817,2020-12-09 05:45:23.817,Hyderabad_Shamshbd_H (Telangana)
1660257079616,BAG321181088,BAG321181088,Delhi_Airport_GW (Delhi),Bhiwandi_Mega_R (Maharashtra),In Transit,,2020-12-21 10:34:54.710,2020-12-21 10:34:56.398,Gurgaon_Tauru_GW (Haryana)
1660257061313,BAGL2025671104,BAGL2025671104,Bhiwandi_Mega_GW (Maharashtra),Gangtok_Tadong_D (Sikkim),Complete,,2020-12-12 06:20:12.049,2020-12-12 06:20:12.049,Gangtok_Tadong_D (Sikkim)
1660257063671,BAG317424370,BAG317424370,Siliguri_Dabgrm_H (West Bengal),Darjeeling_Hillcard_DC (West Bengal),Complete,,2020-12-12 08:59:30.914,2020-12-12 08:59:30.914,Darjeeling_Hillcard_DC (West Bengal)
1660257082000,BAG318294389,BAG318294389,Bhiwandi_Mega_GW (Maharashtra),Dehradun_Badowala_H (Uttarakhand),Complete,,2020-12-11 22:40:45.592,2020-12-11 22:40:45.592,Dehradun_Badowala_H (Uttarakhand)
1660257079395,BAGL5708421051,BAGL5708421051,Bhiwandi_Mega_GW (Maharashtra),Kanpur_Rawatpur_D (Uttar Pradesh),Complete,,2020-12-11 07:37:55.822,2020-12-11 07:37:55.822,Kanpur_Rawatpur_D (Uttar Pradesh)
1660257080950,BAG318366964,BAG318366964,Bhiwandi_Mega_GW (Maharashtra),Guwahati_Kaikchi_GW (Assam),Complete,,2020-12-11 23:04:30.195,2020-12-11 23:04:30.195,Guwahati_Kaikchi_GW (Assam)
